order_id,order_time_s,ready_for_pickup_time_s,departure_time_s,delivery_timestamp_s,return_timestamp_s
001,11243,11843,11845,11938.008831383273,12146.237558360752
002,11243,11843,12750,12951.873800899635,13403.830071570459
003,14812,15412,15415,15537.597259943008,15812.068737427355
004,15725,16325,16415,16588.125842002763,16975.721010665668
005,15921,16521,17580,17629.78912571876,17741.257317626427
006,19008,19608,19610,19666.630877083542,19666.630877083542
007,19329,19929,20303.333333333332,20349.46135931076,20452.73305926023
008,20688,21288,21290,21435.348403018917,21760.75527544933
009,21387,21987,22365,22449.714882952852,22639.375068668196
010,22753,23353,23355,23600.849192517777,24151.25783248295
011,24813,25413,25415,25652.607779295882,26184.565494137412
012,25030,25630,26785,26864.890937234857,27043.751244477073
013,26014,26614,27645,27829.440011510756,28242.365410415434
014,26071,26671,28845,29005.746095204242,29365.625412825677
015,30406,31006,31010,31211.873800899633,31663.830071570457
016,33208,33808,33810,34051.97627792989,34593.714213593834
017,34625,35225,35225,35281.63087708354,35281.63087708354
018,36655,37255,37288.333333333336,37345.56769955664,37473.704340355085
019,37343,37943,38075,38226.01254587493,38564.10033514717
020,38791,39391,39395,39533.089519099165,39842.24515887341
